Alert ID,Event ID,Update Number,Date,Affected,Header,Description
192999,89639,0,01/06/2023 12:02:00 AM,L,L trains are delayed in both directions while we conduct an investigation on a train at Canarsie-Rockaway Pkwy.,
193009,89641,0,01/06/2023 01:03:00 AM,2 | 3 | 4 | 5,2 3 4 5 trains are running at slower speeds in both directions near Borough hall while we address a signal problem in the area.,
193019,89645,0,01/06/2023 02:10:00 AM,4 | 5,Southbound 4 5 trains are delayed while we investigate why a train's brakes activated near Bowling Green.,
193031,89651,0,01/06/2023 03:13:00 AM,D | F,D F trains are running with delays in both directions after we restored third-rail power between 47-50 Sts-Rockefeller Ctr and 34 St-Herald Sq.,
193032,89652,0,01/06/2023 03:42:00 AM,D,D trains are delayed entering/leaving Coney Island-Stillwell Av while we investigate why a train's brakes were activated at this station.,
193037,89655,0,01/06/2023 04:19:00 AM,D,Southbound D trains are delayed while we investigate why a train's brakes were activated at 161 St-Yankee Stadium.,
193038,89656,0,01/06/2023 04:20:00 AM,6,Northbound 6 trains are delayed while NYPD and EMS responds to a person in need of medical help at Brooklyn Bridge-City Hall.,
193040,89657,0,01/06/2023 04:30:00 AM,2 | 3,Northbound 2 3 trains are delayed while emergency teams responds to a person who was struck by a train at 116 St.,
193047,89661,0,01/06/2023 05:04:00 AM,A,Northbound A trains are delayed while we request NYPD assistance for a person being disruptive aboard a train at Shepherd Av.,
193055,89667,0,01/06/2023 06:08:00 AM,6,Southbound 6 trains are delayed while we conduct an investigation at E 149 St.,
193061,89670,0,01/06/2023 06:46:00 AM,D,Southbound D trains are delayed while NYPD conducts an investigation at 161 St-Yankee Stadium.,
193062,89671,0,01/06/2023 06:47:00 AM,E,Northbound E trains are delayed while NYPD respond to a person being disruptive aboard a train at Lexington Av/53 St.,
193064,89672,0,01/06/2023 06:56:00 AM,F,Northbound F trains are delayed while NYPD conducts an investigation at W 4 St-Wash Sq.,
193066,89673,0,01/06/2023 07:01:00 AM,A | H,A Rockaway Park Shuttle trains are are delayed in both directions while the South Channel Bridge opens to allow marine traffic to pass.,
193070,89676,0,01/06/2023 07:07:00 AM,F,Northbound  F trains are delayed while we make rail replacements at Roosevelt Island.,
193073,89677,0,01/06/2023 07:31:00 AM,1,1 trains are delayed entering/leaving South Ferry while we perform track maintenance near that station.,
193074,89678,0,01/06/2023 07:39:00 AM,N,Northbound N trains are delayed while we conduct track maintenance near Lexington Av/59 St.,
193098,89696,0,01/06/2023 10:39:00 AM,4 | 6,Northbound 4 6 trains are delayed while we remove a train car in need of cleaning from service and request NYPD for a person being disruptive at 125 St.,
193102,89697,0,01/06/2023 10:51:00 AM,2 | 3,Southbound 2 3 trains are delayed while we troubleshoot a train with a mechanical problem at 96 St.,
193108,89700,0,01/06/2023 11:32:00 AM,L,Canarsie-bound L trains are running with delays after we moved a train that had its brakes activated at Bedford Av.,
193111,89702,0,01/06/2023 11:39:00 AM,C | E,Southbound C E trains are delayed while we request EMS assistance for someone in need at 23 St.,
193118,89705,0,01/06/2023 12:32:00 PM,Q,Southbound Q trains are delayed while we investigate why a train's brakes activated near Lexington Av/63 St.,
193121,89707,0,01/06/2023 12:40:00 PM,4,Southbound 4 trains are delayed while we investigate why a train's brakes activated at Kingsbridge Rd.,
193125,89709,0,01/06/2023 01:13:00 PM,C | E,Southbound C E trains are running with delays after we corrected a door problem on a train at 42 St-Port Authority Bus Terminal.,
193132,89714,0,01/06/2023 01:55:00 PM,7,7 trains are running with delays in both directions while we address a switch problem at 34 St-Hudson Yards.,"Some Hudson Yards-bound 7 trains are ending at Times Sq-42 St, Queensboro Plaza, 61 St-Woodside, and 74 St-Broadway."
193137,89716,0,01/06/2023 03:03:00 PM,Q,Southbound Q trains are delayed while we investigate why a train's brakes activated near Lexington Av/63 St.,
193138,89717,0,01/06/2023 03:11:00 PM,4,Today's planned work on the 4 line has been canceled.,Northbound 4 trains will make stops from 170 St to Bedford Park Blvd-Lehman College from 9:45 AM to 3:00 PM
193140,89718,0,01/06/2023 03:29:00 PM,6,Northbound 6 trains are delayed while we address a door problem on a train at 14 St-Union Sq.,
193143,89720,0,01/06/2023 03:34:00 PM,J | M,71 Av-bound M and Broad St-bound J trains are running with delays after EMS responded to someone in need of medical help at Marcy Av.,
193146,89722,0,01/06/2023 05:23:00 PM,Q,Northbound Q trains are delayed while we investigate why a train's brakes activated near W 8 St-NY Aquarium.,
193147,89723,0,01/06/2023 05:27:00 PM,6,Northbound 6  trains are running with delays after we removed a train from service and requested NYPD/EMS assistance at Hunts Point Av.,
193152,89727,0,01/06/2023 06:07:00 PM,4 | 5,Northbound 4 5 trains are running with delays after we addressed a door problem on a train at 59 St.,
193155,89728,0,01/06/2023 06:29:00 PM,F,Northbound F trains are running with delays after we requested NYPD assistance at 21 St-Queensbridge.,
193156,89729,0,01/06/2023 06:46:00 PM,F | M,Southbound F M trains are running with delays after we requested NYPD assistance for a person being disruptive on a train at 23 St.,
193162,89731,0,01/06/2023 07:45:00 PM,B | C,Southbound B C trains are delayed while we remove a train that was vandalized from service at 125 St.,
193174,89735,0,01/06/2023 08:44:00 PM,A | C,Northbound A C trains are delayed while NYPD conducts an investigation at Jay St-MetroTech.,
193178,89736,0,01/06/2023 08:58:00 PM,F,Southbound F trains are delayed while NYPD/EMS responds to a conductor who was assaulted at Lexington Av/63 St.,
193182,89738,0,01/06/2023 09:23:00 PM,N | W,Southbound N W trains are running with delays after we investigated a report of someone riding on the outside of a train at Queensboro Plaza.,
193184,89740,0,01/06/2023 09:25:00 PM,7,Main St-bound 7X express trains are delayed while we investigate why a train's brakes activated near 90 St-Elmhurst Av.,"As an alternative, consider using Main St- bound 7 local trains."
193185,89741,0,01/06/2023 09:32:00 PM,Q,Northbound Q trains are delayed while we address a mechanical problem on a train at Avenue J.,
193198,89747,0,01/06/2023 10:21:00 PM,Q,Southbound  Q trains are delayed  while we investigate why a train's brakes were activated at Lexington Av/63 St.,
193208,89751,0,01/06/2023 11:21:00 PM,M | R,Metropolitan Av-bound M trains and 95 St-bound R trains are delayed while we investigate why a train's brakes activated near Forest Hills-71 Av.,
193209,89752,0,01/06/2023 11:29:00 PM,N,Southbound N trains are running with delays after NYPD responded to some being disruptive on a train at 59 St.,
193212,89753,0,01/07/2023 12:06:00 AM,A | C,Northbound A C trains are delayed while we investigate why a train's brakes activated near High St.,
193215,89755,0,01/07/2023 12:21:00 AM,F | G,Southbound F G trains are delayed while EMS responds to someone in need on a train at 4 Av-9 St.,
193218,89756,0,01/07/2023 12:28:00 AM,A | D,Northbound A D trains are delayed while we investigate a report of someone riding on the outside of a train at 125 St.,
193230,89760,0,01/07/2023 01:20:00 AM,Q,Southbound Q trains are running with extensive after EMS responded to someone in need at Coney Island-Stillwell Av.,
193231,89761,0,01/07/2023 01:21:00 AM,2,Southbound 2 trains are delayed while we remove a train car in need of cleaning from service at 135 St.,
193238,89765,0,01/07/2023 02:17:00 AM,6,6 trains are delayed in both directions while we request NYPD assistance for someone being disruptive on a train at Brooklyn Bridge-City Hall.,
193239,89766,0,01/07/2023 02:20:00 AM,F,Southbound F trains are delayed while EMS responds to someone in need at Jay St-MetroTech.,
193244,89768,0,01/07/2023 03:16:00 AM,2 | 3,Northbound 2 3 trains are running with delays after we moved a train that had its brakes activated near 96 St.,
193247,89771,0,01/07/2023 03:42:00 AM,C,Northbound C trains are delayed while NYPD responds to someone being disruptive on a train at 168 St.,
193249,89772,0,01/07/2023 04:01:00 AM,GS,42 St Shuttle trains are delayed in both directions while we troubleshoot a train with a mechanical problem at Grand Central-42 St.,
193250,89773,0,01/07/2023 04:06:00 AM,D,Southbound D trains are delayed while we investigate why a train's brakes were activated at 161 St-Yankee Stadium.,
193256,89777,0,01/07/2023 04:26:00 AM,4,Northbound 4 trains are delayed while we investigate a report of people being disruptive on a train at Bedford Park Blvd-Lehman College.,
193261,89781,0,01/07/2023 04:34:00 AM,E,Northbound E trains are delayed while we request EMS assistance for a person in need aboard a train at Lexington Av/53 St.,
193271,89784,0,01/07/2023 06:13:00 AM,A | H,A Rockaway Park Shuttle trains are delayed in both directions while the South Channel Bridge is open to allow marine traffic to pass.,
193273,89785,0,01/07/2023 06:17:00 AM,F | G,Southbound F G trains are delayed while NYPD conducts an investigation aboard a train at 4 Av-9 St.,
193276,89787,0,01/07/2023 06:26:00 AM,D,Northbound D trains are delayed while we request NYPD assistance for a person being disruptive aboard a train at Broadway-Lafayette St.,
193284,89790,0,01/07/2023 08:15:00 AM,A,Southbound A trains are delayed while we investigate what caused a train's brakes to activate at Rockaway Blvd.,
193287,89791,0,01/07/2023 08:25:00 AM,J,J trains are delayed in both directions while we request NYPD assistance for an unauthorized person on the tracks at Broad St.,
193296,89794,0,01/07/2023 11:45:00 AM,Q,Southbound Q trains are delayed while we address a mechanical problem on a train at 57 St-7 Av.,
193298,89795,0,01/07/2023 12:39:00 PM,2,Southbound 2 trains are running with delays after we moved a train that had its brakes activated at 135 St.,
193302,89798,0,01/07/2023 01:35:00 PM,2 | 3,Northbound 2 3 trains are delayed while we request EMS and NYPD assistance for a person in need of medical attention at 96 St.,
193304,89799,0,01/07/2023 01:41:00 PM,A | H,A Rockaway Park Shuttle trains are delayed in both directions while the South Channel Bridge is open to allow marine traffic to pass.,
193306,89800,0,01/07/2023 01:47:00 PM,L,8 Av-bound L trains are running with delays after we requested NYPD assistance for people being disruptive on a train at Bedford Av.,
193312,89805,0,01/07/2023 03:12:00 PM,N | R,Northbound N R trains are running with delays after we addressed a train with a door problem at Prince St.,
193313,89806,0,01/07/2023 03:25:00 PM,1,Northbound 1 trains are delayed while we remove a train with a door problem from service at 157 St.,
193315,89807,0,01/07/2023 03:34:00 PM,G,G trains are delayed in both directions while we investigate why a train's brakes were activated at Nassau Av.,
193318,89809,0,01/07/2023 04:00:00 PM,A,Northbound A trains are delayed while we request NYPD assistance with an unauthorized person on the tracks at Dyckman St.,
193324,89813,0,01/07/2023 04:15:00 PM,1,Southbound 1 trains are delayed while we request EMS assistance for a person in need at 66 St-Lincoln Center.,
193339,89819,0,01/07/2023 05:26:00 PM,7,34 St-Hudson Yards-bound 7 trains are delayed while we address a mechanical problem on a train at 90 St-Elmhurst Av.,
193343,89820,0,01/07/2023 05:39:00 PM,D,Southbound D trains are delayed while we investigate why a train's brakes were activated at Broadway-Lafayette St.,
193350,89825,0,01/07/2023 06:35:00 PM,A | C | E,Northbound A C E trains are running with delays after we removed a train in need of cleaning from service at 42 St-Port Authority Bus Terminal.,
193352,89826,0,01/07/2023 08:06:00 PM,J,Broad St-bound J trains are running with delays after we removed a train with a mechanical problem from service at Lorimer St.,
193355,89829,0,01/07/2023 08:50:00 PM,7,Flushing-Main St-bound 7 trains are delayed while NYPD conducts an investigation at Junction Blvd.,
193358,89831,0,01/07/2023 08:57:00 PM,6,Southbound 6 trains are running with delays after NYPD concluded an investigation at Brook Av.,
193357,89830,0,01/07/2023 08:57:00 PM,F,Northbound F trains are running with delays after we requested NYPD for someone being disruptive on a train at W 4 St-Wash Sq.,
193360,89833,0,01/07/2023 09:15:00 PM,1,Southbound 1 trains are delayed while we remove a train with a mechanical problem from service at 191 St.,
193362,89834,0,01/07/2023 09:44:00 PM,D,Southbound D trains are delayed while we remove a train with a mechanical problem from service at 79 St.,
193367,89837,0,01/07/2023 10:09:00 PM,6,Southbound 6 trains are running with delays after NYPD/EMS responded to a person in needs of assistance at 59 St.,
193374,89842,0,01/07/2023 10:45:00 PM,D,Southbound D trains are delayed while we remove a train with a mechanical problem from service at 167 St.,
193378,89844,0,01/07/2023 11:23:00 PM,A | C | E,Northbound A C E trains are delayed while we request NYPD assistance for someone being disruptive on a train at 14 St.,
193380,89845,0,01/07/2023 11:40:00 PM,6,Southbound 6 trains are running with delays after we conducted temporary track maintenance near Hunts Point Av.,
